HomeMSOA,DestinationMSOA,Total_Flow 
2004143,2004187,0
2004143,2004188,0
2004143,2004189,0
2004143,2004190,0
2004143,2004191,0
2004143,2004192,0
2004143,2004193,0
2004143,2004194,0
2004143,2004195,0
2004143,2004196,0
2004143,2004197,0
2004143,2004198,0
2004143,2004199,0
2004143,2004200,0
2004143,2004201,0
2004143,2004202,85
2004143,2004203,0
2004143,2004204,0
2004143,2004205,0
2004143,2004206,0
2004143,2004207,53
2004143,2004208,0
2004143,2004209,0
2004143,2004210,0
2004143,2004211,0
2004143,2004212,0
2004143,2004213,0
2004143,2004214,86
2004143,2004215,0
2004143,2004216,0
2004143,2004217,0
2004143,2004218,0
2004143,2004219,0
2004143,2004220,0
2004143,2004221,0
2004143,2004222,0
2004143,2004223,0
2004143,2004224,0
2004143,2004225,0
2004143,2004226,0
2004143,2004227,0
2004143,2004228,0
2004143,2004229,0
2004143,2004230,0
2004143,2004231,0
2004143,2004232,0
2004143,2004233,0
2004143,2004234,0
2004143,2004235,0
2004143,2006840,0
2004144,2003122,0
2004144,2003123,0
2004144,2003124,0
2004144,2003125,0
2004144,2003126,0
2004144,2003127,0
2004144,2003128,0
2004144,2003129,0
2004144,2003130,0
2004144,2003131,0
2004144,2003132,0
2004144,2003133,0
2004144,2003134,0
2004144,2003135,0
2004144,2003136,0
2004144,2003137,0
2004144,2003138,0
2004144,2003139,0
2004144,2003140,0
2004144,2003141,0
2004144,2003142,0
2004144,2003143,0
2004144,2003144,0
2004144,2003145,0
2004144,2003146,0
2004144,2003147,0
2004144,2003148,42
2004144,2003149,0
2004144,2003150,0
2004144,2003151,0
2004144,2003152,0
2004144,2003153,0
2004144,2003154,0
2004144,2003155,0
2004144,2003156,0
2004144,2003157,0
2004144,2003158,0
2004144,2003159,0
2004144,2003161,0
2004144,2003163,0
2004144,2003164,0
2004144,2003165,0
2004144,2003166,0
2004144,2003167,0
2004144,2003168,0
2004144,2003169,0
2004144,2003170,0
2004144,2003171,0
2004144,2004129,0
2004144,2004130,70
2004144,2004131,5
2004144,2004132,102
2004144,2004133,0
2004144,2004134,493
2004144,2004135,0
2004144,2004136,96
2004144,2004137,52
2004144,2004138,3
2004144,2004139,22
2004144,2004140,125
2004144,2004141,130
2004144,2004142,942
2004144,2004143,89
2004144,2004144,297
2004144,2004145,169
2004144,2004146,532
2004144,2004147,936
2004144,2004148,314
2004144,2004149,188
2004144,2004150,0
2004144,2004151,162
2004144,2004152,76
2004144,2004153,0
2004144,2004154,33
2004144,2004155,29
2004144,2004156,507
2004144,2004157,166
2004144,2004158,62
2004144,2004159,846
2004144,2004160,0
2004144,2004161,294
2004144,2004162,265
2004144,2004163,72
2004144,2004164,0
2004144,2004165,0
2004144,2004166,0
2004144,2004167,0
2004144,2004168,0
2004144,2004169,0
2004144,2004170,21
2004144,2004171,0
2004144,2004172,0
2004144,2004173,0
2004144,2004174,21
2004144,2004175,0
2004144,2004176,0
2004144,2004177,0
2004144,2004178,0
2004144,2004179,0
2004144,2004180,0
2004144,2004181,0
2004144,2004182,0
2004144,2004183,0
2004144,2004184,0
2004144,2004185,0
2004144,2004186,0
2004144,2004187,0
2004144,2004188,0
2004144,2004189,0
2004144,2004190,0
2004144,2004191,0
2004144,2004192,0
2004144,2004193,0
2004144,2004194,0
2004144,2004195,0
2004144,2004196,0
2004144,2004197,0
2004144,2004198,0
2004144,2004199,0
2004144,2004200,0
2004144,2004201,0
2004144,2004202,111
2004144,2004203,0
2004144,2004204,0
2004144,2004205,0
2004144,2004206,0
2004144,2004207,58
2004144,2004208,0
2004144,2004209,0
2004144,2004210,0
2004144,2004211,0
2004144,2004212,0
2004144,2004213,0
2004144,2004214,95
2004144,2004215,0
2004144,2004216,0
2004144,2004217,0
2004144,2004218,0
2004144,2004219,0
2004144,2004220,0
2004144,2004221,0
2004144,2004222,0
2004144,2004223,0
2004144,2004224,0
2004144,2004225,0
2004144,2004226,0
2004144,2004227,0
2004144,2004228,0
2004144,2004229,0
2004144,2004230,0
2004144,2004231,0
2004144,2004232,0
2004144,2004233,0
2004144,2004234,0
2004144,2004235,0
2004144,2006840,0
2004145,2003122,0
2004145,2003123,0
2004145,2003124,0
2004145,2003125,0
2004145,2003126,0
2004145,2003127,0
2004145,2003128,0
2004145,2003129,0
2004145,2003130,0
2004145,2003131,0
2004145,2003132,0
2004145,2003133,0
2004145,2003134,0
2004145,2003135,0
2004145,2003136,0
2004145,2003137,0
2004145,2003138,0
2004145,2003139,0
2004145,2003140,0
2004145,2003141,0
2004145,2003142,0
2004145,2003143,0
2004145,2003144,0
2004145,2003145,0
2004145,2003146,0
2004145,2003147,0
2004145,2003148,37
2004145,2003149,0
2004145,2003150,0
2004145,2003151,0
2004145,2003152,0
2004145,2003153,0
2004145,2003154,0
2004145,2003155,0
2004145,2003156,0
2004145,2003157,0
2004145,2003158,0
2004145,2003159,0
2004145,2003161,0
2004145,2003163,0
2004145,2003164,0
2004145,2003165,0
2004145,2003166,0
2004145,2003167,0
2004145,2003168,0
2004145,2003169,0
2004145,2003170,0
2004145,2003171,0
2004145,2004129,16
2004145,2004130,105
2004145,2004131,74
2004145,2004132,112
2004145,2004133,67
2004145,2004134,247
2004145,2004135,62
2004145,2004136,106
2004145,2004137,108
2004145,2004138,66
2004145,2004139,110
2004145,2004140,274
2004145,2004141,285
2004145,2004142,465
2004145,2004143,251
2004145,2004144,136
2004145,2004145,309
2004145,2004146,643
2004145,2004147,573
2004145,2004148,474
2004145,2004149,112
2004145,2004150,0
2004145,2004151,88
2004145,2004152,0
2004145,2004153,0
2004145,2004154,0
2004145,2004155,0
2004145,2004156,253
2004145,2004157,78
2004145,2004158,0
2004145,2004159,370
2004145,2004160,0
2004145,2004161,133
2004145,2004162,131
2004145,2004163,0
2004145,2004164,0
2004145,2004165,0
2004145,2004166,0
2004145,2004167,0
2004145,2004168,0
2004145,2004169,0
2004145,2004170,0
2004145,2004171,0
2004145,2004172,0
2004145,2004173,0
2004145,2004174,1
2004145,2004175,0
2004145,2004176,0
2004145,2004177,0
2004145,2004178,0
2004145,2004179,0
2004145,2004180,0
2004145,2004181,0
2004145,2004182,0
2004145,2004183,0
2004145,2004184,0
2004145,2004185,0
2004145,2004186,0
2004145,2004187,0
2004145,2004188,0
2004145,2004189,0
2004145,2004190,0
2004145,2004191,0
2004145,2004192,0
2004145,2004193,0
2004145,2004194,0
2004145,2004195,0
2004145,2004196,0
2004145,2004197,0
2004145,2004198,0
2004145,2004199,0
2004145,2004200,0
2004145,2004201,0
2004145,2004202,58
2004145,2004203,0
2004145,2004204,0
2004145,2004205,0
2004145,2004206,0
2004145,2004207,42
2004145,2004208,0
2004145,2004209,0
2004145,2004210,0
2004145,2004211,0
2004145,2004212,0
2004145,2004213,0
2004145,2004214,68
2004145,2004215,0
2004145,2004216,0
2004145,2004217,0
2004145,2004218,0
2004145,2004219,0
2004145,2004220,0
2004145,2004221,0
2004145,2004222,0
2004145,2004223,0
2004145,2004224,0
2004145,2004225,0
2004145,2004226,0
2004145,2004227,0
2004145,2004228,0
2004145,2004229,0
2004145,2004230,0
2004145,2004231,0
2004145,2004232,0
2004145,2004233,0
2004145,2004234,0
2004145,2004235,0
2004145,2006840,0
2004146,2003122,0
2004146,2003123,0
2004146,2003124,0
2004146,2003125,0
2004146,2003126,0
2004146,2003127,0
2004146,2003128,0
2004146,2003129,0
2004146,2003130,0
2004146,2003131,0
2004146,2003132,0
2004146,2003133,0
2004146,2003134,0
2004146,2003135,0
2004146,2003136,0
2004146,2003137,0
2004146,2003138,0
2004146,2003139,0
2004146,2003140,0
2004146,2003141,0
2004146,2003142,0
2004146,2003143,0
2004146,2003144,0
2004146,2003145,0
2004146,2003146,0
2004146,2003147,0
2004146,2003148,43
2004146,2003149,0
2004146,2003150,0
2004146,2003151,0
2004146,2003152,0
2004146,2003153,0
2004146,2003154,0
2004146,2003155,0
2004146,2003156,0
2004146,2003157,0
2004146,2003158,0
2004146,2003159,0
2004146,2003161,0
2004146,2003163,0
2004146,2003164,0
2004146,2003165,0
2004146,2003166,0
2004146,2003167,0
2004146,2003168,0
2004146,2003169,0
2004146,2003170,0
2004146,2003171,0
2004146,2004129,0
2004146,2004130,90
2004146,2004131,30
2004146,2004132,103
2004146,2004133,59
2004146,2004134,424
2004146,2004135,24
2004146,2004136,97
2004146,2004137,89
2004146,2004138,26
2004146,2004139,85
2004146,2004140,218
2004146,2004141,205
2004146,2004142,674
2004146,2004143,282
2004146,2004144,379
2004146,2004145,584
2004146,2004146,701
2004146,2004147,810
2004146,2004148,715
2004146,2004149,170
2004146,2004150,0
2004146,2004151,138
2004146,2004152,43
2004146,2004153,0
2004146,2004154,0
2004146,2004155,0
2004146,2004156,409
2004146,2004157,129
2004146,2004158,36
2004146,2004159,632
2004146,2004160,0
2004146,2004161,224
2004146,2004162,213
2004146,2004163,35
2004146,2004164,0
2004146,2004165,0
2004146,2004166,0
2004146,2004167,0
2004146,2004168,0
2004146,2004169,0
2004146,2004170,4
2004146,2004171,0
2004146,2004172,0
2004146,2004173,0
2004146,2004174,22
2004146,2004175,0
2004146,2004176,0
2004146,2004177,0
2004146,2004178,0
2004146,2004179,0
2004146,2004180,0
2004146,2004181,0
2004146,2004182,0
2004146,2004183,0
2004146,2004184,0
2004146,2004185,0
2004146,2004186,0
2004146,2004187,0
2004146,2004188,0
2004146,2004189,0
2004146,2004190,0
2004146,2004191,0
2004146,2004192,0
2004146,2004193,0
2004146,2004194,0
2004146,2004195,0
2004146,2004196,0
2004146,2004197,0
2004146,2004198,0
2004146,2004199,0
2004146,2004200,0
2004146,2004201,0
2004146,2004202,94
2004146,2004203,0
2004146,2004204,0
2004146,2004205,0
2004146,2004206,0
2004146,2004207,58
2004146,2004208,0
2004146,2004209,0
2004146,2004210,0
2004146,2004211,0
2004146,2004212,0
2004146,2004213,0
2004146,2004214,96
2004146,2004215,0
2004146,2004216,0
2004146,2004217,0
2004146,2004218,0
2004146,2004219,0
2004146,2004220,0
2004146,2004221,0
2004146,2004222,0
2004146,2004223,0
2004146,2004224,0
2004146,2004225,0
2004146,2004226,0
2004146,2004227,0
2004146,2004228,0
2004146,2004229,0
2004146,2004230,0
2004146,2004231,0
2004146,2004232,0
2004146,2004233,0
2004146,2004234,0
2004146,2004235,0
2004146,2006840,0
2004147,2003122,0
2004147,2003123,0
2004147,2003124,0
2004147,2003125,0
2004147,2003126,26
2004147,2003127,0
2004147,2003128,0
2004147,2003129,0
2004147,2003130,0
2004147,2003131,0
2004147,2003132,0
2004147,2003133,0
2004147,2003134,0
2004147,2003135,0
2004147,2003136,0
2004147,2003137,0
2004147,2003138,0
2004147,2003139,0
2004147,2003140,0
2004147,2003141,0
2004147,2003142,0
2004147,2003143,0
2004147,2003144,0
2004147,2003145,0
2004147,2003146,0
2004147,2003147,0
2004147,2003148,37
2004147,2003149,0
2004147,2003150,0
2004147,2003151,0
2004147,2003152,0
2004147,2003153,0
2004147,2003154,0
2004147,2003155,0
2004147,2003156,0
2004147,2003157,0
2004147,2003158,0
2004147,2003159,0
2004147,2003161,0
2004147,2003163,0
2004147,2003164,0
2004147,2003165,0
2004147,2003166,0
2004147,2003167,0
2004147,2003168,0
2004147,2003169,0
2004147,2003170,0
2004147,2003171,0
2004147,2004129,0
2004147,2004130,72
2004147,2004131,7
2004147,2004132,104
2004147,2004133,0
2004147,2004134,498
2004147,2004135,0
2004147,2004136,98
2004147,2004137,55
2004147,2004138,5
2004147,2004139,28
2004147,2004140,131
2004147,2004141,133
2004147,2004142,911
2004147,2004143,123
2004147,2004144,314
2004147,2004145,236
2004147,2004146,378
2004147,2004147,1329
2004147,2004148,461
2004147,2004149,180
2004147,2004150,0
2004147,2004151,153
2004147,2004152,70
2004147,2004153,0
2004147,2004154,27
2004147,2004155,0
2004147,2004156,465
2004147,2004157,151
2004147,2004158,56
2004147,2004159,764
2004147,2004160,0
2004147,2004161,267
2004147,2004162,243
2004147,2004163,65
2004147,2004164,0
2004147,2004165,0
2004147,2004166,0
2004147,2004167,0
2004147,2004168,0
2004147,2004169,0
2004147,2004170,26
2004147,2004171,0
2004147,2004172,0
2004147,2004173,0
2004147,2004174,26
2004147,2004175,0
2004147,2004176,0
2004147,2004177,0
2004147,2004178,0
2004147,2004179,0
2004147,2004180,0
2004147,2004181,0
2004147,2004182,0
2004147,2004183,0
2004147,2004184,0
2004147,2004185,0
2004147,2004186,0
2004147,2004187,0
2004147,2004188,0
2004147,2004189,0
2004147,2004190,0
2004147,2004191,0
2004147,2004192,0
2004147,2004193,0
2004147,2004194,0
2004147,2004195,0
2004147,2004196,0
2004147,2004197,0
2004147,2004198,0
2004147,2004199,0
2004147,2004200,0
2004147,2004201,0
2004147,2004202,107
2004147,2004203,0
2004147,2004204,0
2004147,2004205,0
2004147,2004206,0
2004147,2004207,56
2004147,2004208,0
2004147,2004209,0
2004147,2004210,0
2004147,2004211,0
2004147,2004212,0
2004147,2004213,0
2004147,2004214,94
2004147,2004215,0
2004147,2004216,0
2004147,2004217,0
2004147,2004218,0
2004147,2004219,0
2004147,2004220,0
2004147,2004221,0
2004147,2004222,0
2004147,2004223,0
2004147,2004224,0
2004147,2004225,0
2004147,2004226,0
2004147,2004227,0
2004147,2004228,0
2004147,2004229,0
2004147,2004230,0
2004147,2004231,0
2004147,2004232,0
2004147,2004233,0
2004147,2004234,0
2004147,2004235,0
2004147,2006840,0
2004148,2003122,0
2004148,2003123,0
2004148,2003124,0
2004148,2003125,0
2004148,2003126,33
2004148,2003127,0
2004148,2003128,0
2004148,2003129,0
2004148,2003130,0
2004148,2003131,0
2004148,2003132,0
2004148,2003133,0
2004148,2003134,0
2004148,2003135,0
2004148,2003136,0
2004148,2003137,0
2004148,2003138,0
2004148,2003139,0
2004148,2003140,0
2004148,2003141,0
2004148,2003142,0
2004148,2003143,0
2004148,2003144,0
2004148,2003145,0
2004148,2003146,0
2004148,2003147,0
2004148,2003148,47
2004148,2003149,0
2004148,2003150,0
2004148,2003151,0
2004148,2003152,0
2004148,2003153,0
2004148,2003154,0
2004148,2003155,0
2004148,2003156,0
2004148,2003157,0
2004148,2003158,0
2004148,2003159,0
2004148,2003161,0
2004148,2003163,0
2004148,2003164,0
2004148,2003165,0
2004148,2003166,0
2004148,2003167,0
2004148,2003168,0
2004148,2003169,0
2004148,2003170,0
2004148,2003171,0
2004148,2004129,0
2004148,2004130,77
2004148,2004131,22
2004148,2004132,98
2004148,2004133,4
2004148,2004134,435
2004148,2004135,4
2004148,2004136,92
2004148,2004137,75
2004148,2004138,19
2004148,2004139,70
2004148,2004140,181
2004148,2004141,166
2004148,2004142,708
2004148,2004143,197
2004148,2004144,206
2004148,2004145,393
2004148,2004146,658
2004148,2004147,909
2004148,2004148,583
2004148,2004149,178
2004148,2004150,0
2004148,2004151,146
2004148,2004152,64
2004148,2004153,0
2004148,2004154,0
2004148,2004155,0
2004148,2004156,443
2004148,2004157,140
2004148,2004158,42
2004148,2004159,691
2004148,2004160,0
2004148,2004161,245
2004148,2004162,231
2004148,2004163,41
2004148,2004164,0
2004148,2004165,0
2004148,2004166,0
2004148,2004167,0
2004148,2004168,0
2004148,2004169,0
2004148,2004170,20
2004148,2004171,0
2004148,2004172,0
2004148,2004173,0
2004148,2004174,20
2004148,2004175,0
2004148,2004176,0
2004148,2004177,0
2004148,2004178,0
2004148,2004179,0
2004148,2004180,0
2004148,2004181,0
2004148,2004182,0
2004148,2004183,0
2004148,2004184,0
2004148,2004185,0
2004148,2004186,0
2004148,2004187,0
2004148,2004188,0
2004148,2004189,0
2004148,2004190,0
2004148,2004191,0
2004148,2004192,0
2004148,2004193,0
2004148,2004194,0
2004148,2004195,0
2004148,2004196,0
2004148,2004197,0
2004148,2004198,0
2004148,2004199,0
2004148,2004200,0
2004148,2004201,0
2004148,2004202,98
2004148,2004203,0
2004148,2004204,0
2004148,2004205,0
2004148,2004206,0
2004148,2004207,60
2004148,2004208,0
2004148,2004209,0
2004148,2004210,0
2004148,2004211,0
2004148,2004212,0
2004148,2004213,0
2004148,2004214,98
2004148,2004215,0
2004148,2004216,0
2004148,2004217,0
2004148,2004218,0
2004148,2004219,0
2004148,2004220,0
2004148,2004221,0
2004148,2004222,0
2004148,2004223,0
2004148,2004224,0
2004148,2004225,0
2004148,2004226,0
2004148,2004227,0
2004148,2004228,0
2004148,2004229,0
2004148,2004230,0
2004148,2004231,0
2004148,2004232,0
2004148,2004233,0
2004148,2004234,0
2004148,2004235,0
2004148,2006840,0
2004149,2003122,0
2004149,2003123,0
2004149,2003124,0
2004149,2003125,0
2004149,2003126,0
2004149,2003127,0
2004149,2003128,0
2004149,2003129,0
2004149,2003130,0
2004149,2003131,0
2004149,2003132,0
2004149,2003133,0
2004149,2003134,0
2004149,2003135,0
2004149,2003136,0
2004149,2003137,0
2004149,2003138,0
2004149,2003139,0
2004149,2003140,0
2004149,2003141,0
2004149,2003142,0
2004149,2003143,0
2004149,2003144,0
2004149,2003145,0
2004149,2003146,0
2004149,2003147,0
2004149,2003148,35
2004149,2003149,0
2004149,2003150,0
2004149,2003151,0
2004149,2003152,0
2004149,2003153,0
2004149,2003154,0
2004149,2003155,0
2004149,2003156,0
2004149,2003157,0
2004149,2003158,0
2004149,2003159,0
2004149,2003161,0
2004149,2003163,0
2004149,2003164,0
2004149,2003165,0
2004149,2003166,0
2004149,2003167,0
2004149,2003168,0
2004149,2003169,0
2004149,2003170,0
2004149,2003171,0
2004149,2004129,0
2004149,2004130,0
2004149,2004131,0
2004149,2004132,0
2004149,2004133,0
2004149,2004134,84
2004149,2004135,0
2004149,2004136,0
2004149,2004137,0
2004149,2004138,0
2004149,2004139,0
2004149,2004140,0
2004149,2004141,0
2004149,2004142,79
2004149,2004143,0
2004149,2004144,0
2004149,2004145,0
2004149,2004146,0
2004149,2004147,30
2004149,2004148,0
2004149,2004149,483
2004149,2004150,36
2004149,2004151,116
2004149,2004152,208
2004149,2004153,72
2004149,2004154,97
2004149,2004155,69
2004149,2004156,1610
2004149,2004157,384
2004149,2004158,203
2004149,2004159,936
2004149,2004160,71
2004149,2004161,526
2004149,2004162,628
2004149,2004163,95
2004149,2004164,0
2004149,2004165,0
2004149,2004166,0
2004149,2004167,24
2004149,2004168,27
2004149,2004169,0
2004149,2004170,7
2004149,2004171,64
2004149,2004172,0
2004149,2004173,54
2004149,2004174,127
2004149,2004175,0
2004149,2004176,0
2004149,2004177,0
2004149,2004178,0
2004149,2004179,0
2004149,2004180,0
2004149,2004181,0
2004149,2004182,0
2004149,2004183,0
2004149,2004184,0
2004149,2004185,0
2004149,2004186,0
2004149,2004187,0
2004149,2004188,0
2004149,2004189,0
2004149,2004190,0
2004149,2004191,37
2004149,2004192,0
2004149,2004193,0
2004149,2004194,0
2004149,2004195,0
2004149,2004196,0
2004149,2004197,0
2004149,2004198,0
2004149,2004199,0
2004149,2004200,0
2004149,2004201,1
2004149,2004202,52
2004149,2004203,0
2004149,2004204,0
2004149,2004205,0
2004149,2004206,0
2004149,2004207,32
2004149,2004208,0
2004149,2004209,0
2004149,2004210,0
2004149,2004211,0
2004149,2004212,0
2004149,2004213,0
2004149,2004214,50
2004149,2004215,0
2004149,2004216,0
2004149,2004217,0
2004149,2004218,0
2004149,2004219,0
2004149,2004220,0
2004149,2004221,0
2004149,2004222,0
2004149,2004223,0
2004149,2004224,0
2004149,2004225,0
2004149,2004226,0
2004149,2004227,0
2004149,2004228,0
2004149,2004229,41
2004149,2004230,29
2004149,2004231,0
2004149,2004232,0
2004149,2004233,0
2004149,2004234,0
2004149,2004235,0
2004149,2006840,0
2004150,2003122,0
2004150,2003123,0
2004150,2003124,0
2004150,2003125,0
2004150,2003126,0
2004150,2003127,0
2004150,2003128,0
2004150,2003129,0
2004150,2003130,0
2004150,2003131,0
2004150,2003132,0
2004150,2003133,0
2004150,2003134,0
2004150,2003135,0
2004150,2003136,0
2004150,2003137,0
2004150,2003138,0
2004150,2003139,0
2004150,2003140,0
2004150,2003141,0
2004150,2003142,0
2004150,2003143,0
2004150,2003144,0
2004150,2003145,0
2004150,2003146,0
2004150,2003147,0
2004150,2003148,23
2004150,2003149,0
2004150,2003150,0
2004150,2003151,0
2004150,2003152,0
2004150,2003153,0
2004150,2003154,0
2004150,2003155,0
2004150,2003156,0
2004150,2003157,0
2004150,2003158,0
2004150,2003159,0
2004150,2003161,0
2004150,2003163,0
2004150,2003164,0
2004150,2003165,0
2004150,2003166,0
2004150,2003167,0
2004150,2003168,0
2004150,2003169,0
2004150,2003170,0
2004150,2003171,0
2004150,2004129,0
2004150,2004130,0
2004150,2004131,0
2004150,2004132,26
2004150,2004133,0
2004150,2004134,198
2004150,2004135,0
2004150,2004136,4
2004150,2004137,0
2004150,2004138,0
2004150,2004139,0
2004150,2004140,11
2004150,2004141,4
2004150,2004142,108
2004150,2004143,0
2004150,2004144,0
2004150,2004145,0
2004150,2004146,0
2004150,2004147,38
2004150,2004148,0
2004150,2004149,220
2004150,2004150,117
2004150,2004151,269
2004150,2004152,268
2004150,2004153,37
2004150,2004154,107
2004150,2004155,156
2004150,2004156,1522
2004150,2004157,335
2004150,2004158,150
2004150,2004159,1576
2004150,2004160,56
2004150,2004161,466
2004150,2004162,501
2004150,2004163,98
2004150,2004164,0
2004150,2004165,0
2004150,2004166,0
2004150,2004167,0
2004150,2004168,0
2004150,2004169,14
2004150,2004170,45
2004150,2004171,30
2004150,2004172,0
2004150,2004173,16
2004150,2004174,57
2004150,2004175,0
2004150,2004176,0
2004150,2004177,0
2004150,2004178,0
2004150,2004179,0
2004150,2004180,0
2004150,2004181,0
2004150,2004182,0
2004150,2004183,0
2004150,2004184,0
2004150,2004185,0
2004150,2004186,0
2004150,2004187,0
2004150,2004188,0
2004150,2004189,0
2004150,2004190,0
2004150,2004191,34
2004150,2004192,0
2004150,2004193,0
2004150,2004194,0
2004150,2004195,0
2004150,2004196,0
2004150,2004197,0
2004150,2004198,0
2004150,2004199,0
2004150,2004200,0
2004150,2004201,0
2004150,2004202,46
2004150,2004203,0
2004150,2004204,0
2004150,2004205,0
2004150,2004206,0
2004150,2004207,25
2004150,2004208,0
2004150,2004209,0
2004150,2004210,0
2004150,2004211,0
2004150,2004212,0
2004150,2004213,0
2004150,2004214,45
2004150,2004215,0
2004150,2004216,0
2004150,2004217,0
2004150,2004218,0
2004150,2004219,0
2004150,2004220,0
2004150,2004221,0
2004150,2004222,0
2004150,2004223,0
2004150,2004224,0
2004150,2004225,0
2004150,2004226,0
2004150,2004227,0
2004150,2004228,0
2004150,2004229,34
2004150,2004230,30
2004150,2004231,0
2004150,2004232,0
2004150,2004233,0
2004150,2004234,0
2004150,2004235,0
2004150,2006840,0
2004151,2003122,0
2004151,2003123,0
2004151,2003124,0
2004151,2003125,0
2004151,2003126,0
2004151,2003127,0
2004151,2003128,0
2004151,2003129,0
2004151,2003130,0
2004151,2003131,0
2004151,2003132,0
2004151,2003133,0
2004151,2003134,0
2004151,2003135,0
2004151,2003136,0
2004151,2003137,0
2004151,2003138,0
2004151,2003139,0
2004151,2003140,0
2004151,2003141,0
2004151,2003142,0
2004151,2003143,0
2004151,2003144,0
2004151,2003145,0
2004151,2003146,0
2004151,2003147,0
2004151,2003148,33
2004151,2003149,0
2004151,2003150,0
2004151,2003151,0
2004151,2003152,0
2004151,2003153,0
2004151,2003154,0
2004151,2003155,0
2004151,2003156,0
2004151,2003157,0
2004151,2003158,0
2004151,2003159,0
2004151,2003161,0
2004151,2003163,0
2004151,2003164,0
2004151,2003165,0
2004151,2003166,0
2004151,2003167,0
2004151,2003168,0
2004151,2003169,0
2004151,2003170,0
2004151,2003171,0
2004151,2004129,0
2004151,2004130,0
2004151,2004131,0
2004151,2004132,37
2004151,2004133,0
2004151,2004134,372
2004151,2004135,0
2004151,2004136,36
2004151,2004137,0
2004151,2004138,0
2004151,2004139,0
2004151,2004140,3
2004151,2004141,36
2004151,2004142,169
2004151,2004143,0
2004151,2004144,0
2004151,2004145,0
2004151,2004146,0
2004151,2004147,55
2004151,2004148,0
2004151,2004149,245
2004151,2004150,92
2004151,2004151,420
2004151,2004152,294
2004151,2004153,41
2004151,2004154,143
2004151,2004155,235
2004151,2004156,1675
2004151,2004157,371
2004151,2004158,166
2004151,2004159,2692
2004151,2004160,63
2004151,2004161,631
2004151,2004162,559
2004151,2004163,156
2004151,2004164,0
2004151,2004165,0
2004151,2004166,0
2004151,2004167,0
2004151,2004168,0
2004151,2004169,38
2004151,2004170,70
2004151,2004171,19
2004151,2004172,0
2004151,2004173,3
2004151,2004174,63
2004151,2004175,0
2004151,2004176,0
2004151,2004177,0
2004151,2004178,0
2004151,2004179,0
2004151,2004180,0
2004151,2004181,0
2004151,2004182,0
2004151,2004183,0
2004151,2004184,0
2004151,2004185,0
2004151,2004186,0
2004151,2004187,0
2004151,2004188,0
2004151,2004189,0
2004151,2004190,0
2004151,2004191,46
2004151,2004192,0
2004151,2004193,0
2004151,2004194,0
2004151,2004195,0
2004151,2004196,0
2004151,2004197,0
2004151,2004198,0
2004151,2004199,0
2004151,2004200,0
2004151,2004201,0
2004151,2004202,66
2004151,2004203,0
2004151,2004204,0
2004151,2004205,0
2004151,2004206,0
2004151,2004207,25
2004151,2004208,0
2004151,2004209,0
2004151,2004210,0
2004151,2004211,0
2004151,2004212,0
2004151,2004213,0
2004151,2004214,60
2004151,2004215,0
2004151,2004216,0
2004151,2004217,0
2004151,2004218,0
2004151,2004219,0
2004151,2004220,0
2004151,2004221,0
2004151,2004222,0
2004151,2004223,0
2004151,2004224,0
2004151,2004225,0
2004151,2004226,0
2004151,2004227,0
2004151,2004228,0
2004151,2004229,35
2004151,2004230,15
2004151,2004231,0
2004151,2004232,0
2004151,2004233,0
2004151,2004234,0
2004151,2004235,0
2004151,2006840,0
2004152,2003122,0
2004152,2003123,0
2004152,2003124,0
2004152,2003125,0
2004152,2003126,0
2004152,2003127,0
2004152,2003128,0
2004152,2003129,0
2004152,2003130,0
2004152,2003131,0
2004152,2003132,0
2004152,2003133,0
2004152,2003134,0
2004152,2003135,0
2004152,2003136,0
2004152,2003137,0
2004152,2003138,0
2004152,2003139,0
2004152,2003140,0
2004152,2003141,0
2004152,2003142,0
2004152,2003143,0
2004152,2003144,0
2004152,2003145,0
2004152,2003146,0
2004152,2003147,0
2004152,2003148,27
2004152,2003149,0
2004152,2003150,0
2004152,2003151,0
2004152,2003152,0
2004152,2003153,0
2004152,2003154,0
2004152,2003155,0
2004152,2003156,0
2004152,2003157,0
2004152,2003158,0
2004152,2003159,0
2004152,2003161,0
2004152,2003163,0
2004152,2003164,0
2004152,2003165,0
2004152,2003166,0
2004152,2003167,0
2004152,2003168,0
2004152,2003169,0
2004152,2003170,0
2004152,2003171,0
2004152,2004129,0
2004152,2004130,0
2004152,2004131,0
2004152,2004132,0
2004152,2004133,0
2004152,2004134,64
2004152,2004135,0
2004152,2004136,0
2004152,2004137,0
2004152,2004138,0
2004152,2004139,0
2004152,2004140,0
2004152,2004141,0
2004152,2004142,43
2004152,2004143,0
2004152,2004144,0
2004152,2004145,0
2004152,2004146,0
2004152,2004147,0
2004152,2004148,0
2004152,2004149,256
2004152,2004150,52
2004152,2004151,166
2004152,2004152,325
2004152,2004153,43
2004152,2004154,135
2004152,2004155,103
2004152,2004156,2039
2004152,2004157,418
2004152,2004158,184
2004152,2004159,1165
2004152,2004160,65
2004152,2004161,557
2004152,2004162,576
2004152,2004163,98
2004152,2004164,0
2004152,2004165,0
2004152,2004166,0
2004152,2004167,1
2004152,2004168,20
2004152,2004169,0
2004152,2004170,28
2004152,2004171,34
2004152,2004172,0
2004152,2004173,29
2004152,2004174,65
2004152,2004175,0
2004152,2004176,0
2004152,2004177,0
2004152,2004178,0
