,URN,zonei,east,north,MSOA
3387,5546834S,3387,323132,660476,
3388,5546036S,3388,334482,665084,
3389,5545838S,3389,334864,668180,
3390,5546230S,3390,334746,667969,
3391,5555930S,3391,350937,673639,
3392,5555736S,3392,366959,678658,
3393,5550831S,3393,334472,672233,
3394,5722438S,3394,277180,700666,
3395,5722330S,3395,262969,707352,
3396,5702836S,3396,288808,696763,
3397,5702631S,3397,287318,694889,
3398,5702534S,3398,288553,692131,
3399,5726336S,3399,281567,693560,
3400,5726239S,3400,279094,691959,
3401,5726530S,3401,280286,695912,
3402,5726131S,3402,280557,690940,
3403,5726034S,3403,255118,689070,
3404,5632536S,3404,349825,614470,
3405,5632838S,3405,372520,635240,
3406,5632730S,3406,365105,620864,
3407,5619734S,3407,348898,635766,
3408,5619831S,3408,347485,628694,
3409,5680131S,3409,354574,634249,
3410,5647339S,3410,377745,653395,
3411,5647436S,3411,394619,663259,
3412,5903130S,3412,207529,560889,
3413,5902932S,3413,240677,565664,
3414,5918731S,3414,267922,550890,
3415,5918332S,3415,262175,581020,
3416,5918138S,3416,282830,561049,
3417,5918030S,3417,276476,563252,
3418,5780438S,3418,278933,702635,
3419,5780836S,3419,296080,698274,
3420,5780039S,3420,287146,693286,
3421,5758734S,3421,300423,680796,
3422,5747031S,3422,287342,682482,
3423,5746639S,3423,293196,680306,
3424,5746132S,3424,290104,679727,
3425,5746531S,3425,291824,677804,
3426,5746434S,3426,288328,680772,
3427,5745438S,3427,281859,682465,
3428,5745632S,3428,287429,679776,
3429,8681139S,3429,227311,676608,
3430,8680434S,3430,255027,656667,
3431,8680639S,3431,235313,669728,
3432,8645434S,3432,223962,677066,
3433,8645132S,3433,226711,675546,
3434,8645639S,3434,234274,672845,
3435,8645531S,3435,234274,672845,
3436,8626138S,3436,250501,657753,
3437,8640130S,3437,225181,676734,
3438,8633436S,3438,240255,666490,
3439,8640033S,3439,224481,675362,
3440,8632030S,3440,250765,667487,
3441,8629439S,3441,250266,662316,
3442,8630534S,3442,250846,666823,
3443,8628734S,3443,249114,664099,
3444,8628432S,3444,242970,664644,
3445,8628939S,3445,247727,663313,
3446,8628831S,3446,246113,661928,
3447,8627630S,3447,251021,658902,
3448,8628130S,3448,241867,661747,
3449,8627932S,3449,246369,670477,
3450,8431930S,3450,262310,668087,
3451,8431639S,3451,260749,668119,
3452,8432139S,3452,253656,661491,
3453,8432031S,3453,256069,664055,
3454,8380139S,3454,229477,682990,
3455,8480737S,3455,262156,659067,
3456,8481733S,3456,254525,668448,
3457,8470332S,3457,254115,668212,
3458,8459932S,3458,252155,671518,
3459,8458634S,3459,262495,660825,
3460,8458332S,3460,263398,659883,
3461,8458731S,3461,256549,670276,
3462,8458138S,3462,267205,663788,
3463,8458030S,3463,262994,661024,
3464,8482837S,3464,258464,666044,
3465,8500037S,3465,272878,663444,
3466,8482438S,3466,257192,662719,
3467,8482535S,3467,256540,667902,
3468,8481830S,3468,257489,667092,
3469,8482330S,3469,256659,663195,
3470,8438730S,3470,260464,666204,
3471,8438439S,3471,261090,664547,
3472,8439532S,3472,261620,665285,
3473,8438838S,3473,254021,667770,
3474,8437130S,3474,263460,666387,
3475,8436932S,3475,257061,662115,
3476,8438331S,3476,259842,658898,
3477,8437238S,3477,264342,665201,
3478,8435839S,3478,253531,663713,
3479,8435731S,3479,268201,665928,
3480,8436339S,3480,252131,663518,
3481,8436134S,3481,256277,667398,
3482,8434638S,3482,255588,667287,
3483,8434530S,3483,259020,662234,
3484,8435634S,3484,253910,668853,
3485,8435138S,3485,259300,660104,
3486,8434034S,3486,260336,658693,
3487,8433836S,3487,254052,665218,
3488,8434336S,3488,256027,660409,
3489,8434239S,3489,257115,666949,
3490,8432236S,3490,256042,668329,
3491,8433232S,3491,264685,664031,
3492,8432627S,3492,257413,665834,
3493,8520038S,3493,264149,654207,
3494,8518637S,3494,272548,660016,
3495,8519234S,3495,277298,659250,
3496,8519137S,3496,276320,658978,
3497,8517436S,3497,279824,655743,
3498,8517231S,3498,287493,660061,
3499,8517932S,3499,279800,653229,
3500,8517738S,3500,280586,655887,
3501,8516839S,3501,274827,658249,
3502,8516634S,3502,273654,660335,
3503,8517134S,3503,276140,655515,
3504,8516936S,3504,274688,656626,
3505,8524939S,3505,269763,656001,
3506,8524831S,3506,271180,656627,
3507,8525331S,3507,269026,660830,
3508,8525234S,3508,276149,650717,
3509,8524734S,3509,271762,655304,
3510,8506736S,3510,271614,665832,
3511,8505632S,3511,278743,665309,
3512,8505438S,3512,276119,666485,
3513,8506132S,3513,273840,665213,
3514,8505934S,3514,276901,665918,
3515,8580235S,3515,271807,656294,
3516,8550034S,3516,288685,643164,
3517,8549931S,3517,285529,650642,
3518,8550131S,3518,281316,640485,
3519,8549834S,3519,304245,637412,
3520,8620032S,3520,242805,664188,
3521,8602239S,3521,255391,655348,
3522,8602034S,3522,257357,655995,
3523,8602433S,3523,255791,658626,
3524,8601739S,3524,254140,657333,
3525,8601836S,3525,255260,659106,
3526,8530130S,3526,268830,657387,
3527,8530033S,3527,265151,653854,
3528,8533830S,3528,269889,644494,
3529,8533431S,3529,261732,654019,
3530,5308038S,3530,371686,757616,
3531,5307538S,3531,345243,751577,
3532,5307430S,3532,355485,735089,
3533,5307732S,3533,338445,753662,
3534,5307031S,3534,364912,742079,
3535,5307236S,3535,359049,760764,
3536,5307139S,3536,363186,741212,
3537,5252032S,3537,372062,771693,
3538,5251931S,3538,386577,786711,
3539,5251834S,3539,370249,795866,
3540,5246431S,3540,393374,808362,
3541,5282136S,3541,393123,805747,
3542,5281938S,3542,392108,805644,
3543,5282039S,3543,393881,806496,
3544,5281334S,3544,380263,767700,
3545,5280737S,3545,390751,803758,
3546,5280834S,3546,393135,806339,
3547,5280338S,3547,318440,868990,
3548,5258030S,3548,391849,796242,
3549,5257530S,3549,351879,798548,
3550,5381436S,3550,340138,730515,
3551,5380537S,3551,312084,720826,
3552,5381037S,3552,297729,728922,
3553,5380936S,3553,309230,718360,
3554,5380235S,3554,286101,722742,
3555,5380332S,3555,312548,717502,
3556,5351030S,3556,309459,723208,
3557,5351332S,3557,294477,758778,
3558,5350530S,3558,311709,703586,
3559,5350336S,3559,286725,720820,
3560,5350832S,3560,310897,725164,
3561,5350638S,3561,310068,723014,
3562,5350131S,3562,317640,744430,
3563,5350239S,3563,311371,725150,
3564,5349834S,3564,285347,748799,
3565,5350034S,3565,294370,713052,
3566,5330432S,3566,341328,731809,
3567,5331137S,3567,339038,734007,
3568,5330831S,3568,338727,731919,
3569,5329434S,3569,345918,731313,
3570,5330033S,3570,339817,733119,
3571,5329531S,3571,339279,731777,
3572,5329132S,3572,343302,731591,
3573,5339731S,3573,343760,733918,
3574,5339537S,3574,348362,732199,
3575,5426537S,3575,350772,716470,
3576,5426332S,3576,336452,714346,
3577,5426138S,3577,356454,703819,
3578,5381533S,3578,286428,721815,
3579,5407338S,3579,329960,693789,
3580,5406838S,3580,327189,690374,
3581,5406730S,3581,326227,701307,
3582,5407230S,3582,328715,693926,
3583,5407036S,3583,327618,693891,
3584,5406536S,3584,325273,701150,
3585,5406439S,3585,328316,700958,
3586,5502632S,3586,305013,668462,
3587,5502535S,3587,303229,669180,
3588,5512131S,3588,305308,666349,
3589,5512530S,3589,304852,667228,
3590,5510430S,3590,294989,665152,
3591,5509939S,3591,297784,665452,
3592,5509432S,3592,299229,668430,
3593,5510236S,3593,299453,676577,
3594,5510031S,3594,307152,672545,
3595,5509238S,3595,292899,668184,
3596,5446732S,3596,313684,683450,
3597,5446538S,3597,311762,687283,
3598,5446139S,3598,309452,686489,
3599,5446430S,3599,311317,687248,
3600,5446236S,3600,308963,688623,
