,URN,zonei,east,north,MSOA
16062,146475,16062,394404,94836,E02004263
16063,139692,16063,412163,94709,E02003179
16064,142453,16064,408452,94699,E02003180
16065,145721,16065,384374,94646,E02004263
16066,142671,16066,415292,94617,E02004237
16067,143182,16067,327532,94592,E02004135
16068,134892,16068,400613,94501,E02003199
16069,142435,16069,408567,94477,E02003180
16070,141755,16070,402532,94463,E02003197
16071,113445,16071,296109,94459,E02004151
16072,113898,16072,409626,94449,E02003177
16073,115929,16073,424032,94351,E02004799
16074,113087,16074,293293,94333,E02004149
16075,115928,16075,424063,94278,E02004799
16076,139447,16076,410106,94256,E02003181
16077,138860,16077,409972,94229,E02003181
16078,141787,16078,402366,94211,E02003198
16079,142046,16079,349412,94209,E02004275
16080,141806,16080,375971,94138,E02004272
16081,136008,16081,451063,94128,E02003583
16082,145345,16082,281652,94076,E02004201
16083,142445,16083,407133,94069,E02003178
16084,113086,16084,293278,94066,E02004150
16085,132778,16085,294686,94061,E02004151
16086,134987,16086,420953,94057,E02004238
16087,141745,16087,405103,94049,E02003200
16088,113067,16088,324379,93889,E02004135
16089,113848,16089,418039,93861,E02004240
16090,142103,16090,409006,93829,E02003180
16091,113106,16091,306794,93802,E02004136
16092,140757,16092,346867,93798,E02004274
16093,144874,16093,406592,93741,E02003202
16094,145330,16094,250036,93705,E02004232
16095,145335,16095,265099,93625,E02004231
16096,145397,16096,277287,93559,E02004172
16097,137370,16097,485443,93525,E02006574
16098,141525,16098,332449,93516,E02004135
16099,113815,16099,344492,93515,E02004275
16100,146600,16100,294729,93422,E02004155
16101,146578,16101,294785,93390,E02004155
16102,113734,16102,415156,93379,E02004241
16103,145428,16103,415107,93362,E02004241
16104,144072,16104,290154,93344,E02004153
16105,141762,16105,402053,93287,E02003198
16106,141763,16106,401993,93283,E02003198
16107,139454,16107,448485,93266,E02003582
16108,113662,16108,336473,93262,E02004273
16109,142690,16109,347225,93261,E02004274
16110,113442,16110,292524,93255,E02004152
16111,113736,16111,417432,93253,E02004240
16112,138071,16112,485640,93194,E02006574
16113,113081,16113,293552,93124,E02004154
16114,140767,16114,405454,93105,E02003200
16115,146496,16115,397542,93082,E02004264
16116,113080,16116,293588,93058,E02004154
16117,146490,16117,397434,93023,E02004264
16118,113083,16118,292891,92883,E02004156
16119,144602,16119,404032,92836,E02003201
16120,138815,16120,413615,92808,E02003185
16121,144047,16121,413615,92808,E02003185
16122,113738,16122,417257,92775,E02004242
16123,140527,16123,401438,92765,E02003205
16124,140098,16124,429087,92758,E02004801
16125,142559,16125,291571,92758,E02004156
16126,144554,16126,404027,92738,E02003201
16127,144873,16127,406448,92708,E02003202
16128,139394,16128,295323,92687,E02004159
16129,113784,16129,367815,92676,E02004272
16130,139818,16130,293922,92652,E02004154
16131,113740,16131,417707,92588,E02004242
16132,113847,16132,415773,92563,E02004241
16133,140760,16133,412680,92552,E02003187
16134,113851,16134,334211,92528,E02004273
16135,142802,16135,290667,92489,E02004153
16136,141671,16136,411293,92479,E02003182
16137,142354,16137,409857,92431,E02003188
16138,145212,16138,405233,92426,E02003203
16139,140576,16139,231462,92391,E02003932
16140,118179,16140,459538,92360,E02003584
16141,118195,16141,460247,92263,E02003584
16142,142691,16142,346048,92205,E02004276
16143,142102,16143,410781,92155,E02003190
16144,118177,16144,458255,92113,E02003586
16145,113082,16145,291067,92112,E02004158
16146,113845,16146,412033,92095,E02003187
16147,142975,16147,401459,92079,E02003205
16148,118172,16148,453887,92063,E02003585
16149,139453,16149,412576,92040,E02003187
16150,142100,16150,410703,92040,E02003190
16151,140777,16151,402317,92030,E02003205
16152,141089,16152,402693,92020,E02003204
16153,118176,16153,457507,91948,E02003585
16154,118193,16154,460316,91938,E02003584
16155,142596,16155,292683,91897,E02004157
16156,145496,16156,398136,91840,E02003207
16157,113438,16157,308797,91815,E02004136
16158,139019,16158,294978,91780,E02004159
16159,143193,16159,290735,91779,E02004158
16160,142972,16160,404650,91772,E02003206
16161,137649,16161,313993,91766,E02004137
16162,146391,16162,215437,91745,E02003934
16163,143191,16163,291444,91741,E02004158
16164,142973,16164,401977,91729,E02003205
16165,113841,16165,415699,91622,E02003191
16166,134641,16166,295722,91477,E02004159
16167,134171,16167,293868,91370,E02004161
16168,142974,16168,403627,91230,E02003210
16169,118168,16169,458843,91207,E02003586
16170,142446,16170,407983,91064,E02006885
16171,113066,16171,297438,90985,E02004142
16172,142551,16172,226621,90884,E02003934
16173,113108,16173,324384,90871,E02004138
16174,147559,16174,367499,90798,E02004277
16175,118161,16175,462343,90773,E02003590
16176,111929,16176,209931,90748,E02003933
16177,144062,16177,220677,90669,E02003934
16178,113165,16178,236065,90633,E02004228
16179,142971,16179,401399,90608,E02003208
16180,143313,16180,399687,90543,E02003209
16181,143189,16181,290024,90539,E02004201
16182,113820,16182,361995,90427,E02004279
16183,143314,16183,399829,90304,E02003209
16184,113804,16184,355061,90205,E02004280
16185,113818,16185,393205,90139,E02004265
16186,143188,16186,291487,90093,E02004162
16187,141955,16187,295952,90091,E02004159
16188,118167,16188,449146,90025,E02003589
16189,140771,16189,369777,89951,E02004278
16190,142970,16190,404318,89938,E02003210
16191,118178,16191,450957,89798,E02003588
16192,113079,16192,294662,89626,E02004163
16193,113103,16193,308649,89615,E02004141
16194,113747,16194,368002,89534,E02004277
16195,142692,16195,348897,89509,E02004275
16196,118194,16196,435504,89507,E02003592
16197,113791,16197,369672,89433,E02004278
16198,145331,16198,251413,89366,E02004232
16199,143190,16199,322437,89312,E02004137
16200,118169,16200,462816,89188,E02003590
16201,145347,16201,281164,89185,E02004203
16202,118188,16202,439904,89118,E02003593
16203,118163,16203,450570,89108,E02003588
16204,118200,16204,449197,89103,E02003591
16205,143183,16205,312290,89054,E02004140
16206,141777,16206,376614,88966,E02004279
16207,113441,16207,301471,88912,E02004141
16208,137642,16208,298312,88820,E02004142
16209,147264,16209,382779,88803,E02004266
16210,118164,16210,449594,88639,E02003591
16211,113348,16211,319619,88631,E02004137
16212,118183,16212,448872,88493,E02003591
16213,131108,16213,296295,88348,E02004163
16214,118199,16214,448721,88270,E02003593
16215,142564,16215,232041,88131,E02003934
16216,145338,16216,270236,87969,E02004231
16217,141528,16217,205849,87823,E02003933
16218,113201,16218,294408,87756,E02004202
16219,118181,16219,464841,87684,E02003590
16220,142167,16220,391734,87375,E02004265
16221,113440,16221,301221,87295,E02004141
16222,113661,16222,373309,87225,E02004279
16223,118185,16223,434011,87168,E02003592
16224,118182,16224,460505,87081,E02003594
16225,144384,16225,245681,86777,E02004232
16226,140770,16226,384153,86726,E02004266
16227,144895,16227,227108,86689,E02003934
16228,113198,16228,285429,86683,E02004201
16229,118180,16229,453596,86591,E02003591
16230,113822,16230,384644,86462,E02004266
16231,118196,16231,432579,86461,E02003592
16232,141285,16232,275060,86319,E02004203
16233,113753,16233,392319,86297,E02004267
16234,145768,16234,291626,86236,E02004202
16235,113833,16235,360241,85797,E02004280
16236,140513,16236,232654,85648,E02003935
16237,118162,16237,456209,85382,E02003595
16238,113256,16238,238843,85193,E02004232
16239,147496,16239,308034,85167,E02004141
16240,145332,16240,251409,85149,E02004231
16241,138733,16241,283225,85094,E02004203
16242,147495,16242,306661,84579,E02004145
16243,140514,16243,233233,84294,E02003935
16244,113358,16244,299216,84290,E02004142
16245,118155,16245,449088,84249,E02003597
16246,141322,16246,206759,83885,E02003933
16247,142804,16247,232240,83836,E02003935
16248,111948,16248,229666,83721,E02003936
16249,146388,16249,210136,83672,E02003934
16250,118175,16250,458399,83419,E02003595
16251,145761,16251,295821,83246,E02004202
16252,142044,16252,301509,82985,E02004143
16253,113716,16253,368431,82896,E02004281
16254,144470,16254,369311,82891,E02004282
16255,113834,16255,366999,82842,E02004283
16256,118192,16256,442839,82686,E02003593
16257,113425,16257,305816,82626,E02004145
16258,118158,16258,458514,82511,E02003596
16259,113120,16259,302114,82502,E02004146
16260,113355,16260,301153,82083,E02004146
16261,118159,16261,452638,81988,E02003597
16262,113096,16262,301474,81928,E02004146
16263,142145,16263,396267,81765,E02004267
16264,111947,16264,230603,81729,E02003936
16265,147644,16265,297530,81636,E02004202
16266,113717,16266,366792,81542,E02004283
16267,139644,16267,457909,81412,E02003596
16268,113370,16268,302712,81311,E02004148
16269,113095,16269,300251,81245,E02004147
16270,140766,16270,300772,81026,E02004148
16271,113719,16271,366459,80945,E02004283
16272,140839,16272,222626,80876,E02003936
16273,142709,16273,283134,80815,E02004204
16274,144550,16274,368214,80807,E02004282
16275,113430,16275,300138,80744,E02004147
16276,146389,16276,206382,80704,E02003933
16277,135323,16277,383041,80652,E02004266
16278,140582,16278,227510,80593,E02003936
16279,145766,16279,297628,80575,E02004205
16280,111912,16280,199969,80496,E02003937
16281,139147,16281,364707,80362,E02004280
16282,140780,16282,402525,80212,E02004268
16283,118173,16283,455181,79930,E02003598
16284,144298,16284,366974,79541,E02004283
16285,134080,16285,366065,79311,E02004285
16286,113392,16286,286775,79291,E02004204
16287,113264,16287,250680,79105,E02004234
16288,142165,16288,401210,79026,E02004268
16289,113258,16289,241036,78979,E02004232
16290,113803,16290,399854,78900,E02004267
16291,113187,16291,281454,78575,E02004204
16292,140755,16292,366509,78515,E02004285
16293,113677,16293,402781,78491,E02004268
16294,111933,16294,234223,78271,E02003936
16295,143541,16295,455257,78082,E02003598
16296,126911,16296,367112,78056,E02004286
16297,141353,16297,296126,77679,E02004205
16298,113713,16298,366371,77463,E02004287
16299,137666,16299,284509,77456,E02004204
16300,113787,16300,366299,77311,E02004287
16301,113411,16301,245016,76965,E02004232
16302,146395,16302,209519,76962,E02003940
16303,144522,16303,201919,76946,E02003937
16304,145758,16304,229507,76824,E02003936
16305,136563,16305,271790,76781,E02004203
16306,141283,16306,195046,76556,E02003937
16307,118165,16307,450772,76533,E02003597
16308,142390,16308,295482,76482,E02004206
16309,139092,16309,206565,76273,E02003940
16310,136919,16310,278573,76191,E02004207
16311,113463,16311,282865,75656,E02004207
16312,137183,16312,191345,74876,E02003938
16313,113224,16313,293655,74689,E02004208
16314,111967,16314,235965,74669,E02003936
16315,142164,16315,248361,74512,E02004233
16316,142045,16316,248664,74354,E02004233
16317,137665,16317,281245,74084,E02004207
16318,142670,16318,286481,73917,E02004213
16319,137528,16319,287311,73848,E02004209
16320,113265,16320,247632,73771,E02004233
16321,136493,16321,292795,73734,E02004208
16322,147494,16322,258929,73597,E02004231
16323,137623,16323,187710,73562,E02003938
16324,140695,16324,293097,73533,E02004210
16325,113185,16325,290578,73523,E02004211
16326,139090,16326,204183,73146,E02003940
16327,113407,16327,287028,73025,E02004209
16328,137366,16328,199538,72950,E02003939
16329,113267,16329,248663,72914,E02004233
16330,145519,16330,210704,72828,E02003940
16331,113250,16331,244733,72789,E02004232
16332,142803,16332,293158,72302,E02004211
16333,137142,16333,198552,72275,E02003939
16334,144523,16334,228041,72116,E02003893
16335,140765,16335,285169,71820,E02004212
16336,146051,16336,193042,71756,E02003938
16337,142496,16337,243115,71675,E02003892
16338,127133,16338,368931,71607,E02004289
16339,142251,16339,286527,71491,E02004214
16340,113210,16340,285476,71416,E02004215
16341,142649,16341,286279,71372,E02004214
16342,113241,16342,284505,71339,E02004212
16343,113477,16343,286027,71250,E02004214
16344,133893,16344,287567,71024,E02004214
16345,142038,16345,242286,70746,E02003892
16346,113222,16346,291623,70421,E02004211
16347,113245,16347,284789,70218,E02004213
16348,113209,16348,286915,70075,E02004215
16349,111963,16349,229095,70009,E02003894
16350,137517,16350,240079,69877,E02003892
16351,136561,16351,275833,69838,E02004217
16352,143185,16352,253297,69783,E02004234
16353,113253,16353,251711,69571,E02004234
16354,142956,16354,225892,69390,E02003893
16355,140577,16355,236032,69354,E02003894
16356,145754,16356,212292,68941,E02003940
16357,113183,16357,285630,68932,E02004219
16358,113197,16358,282210,68881,E02004219
16359,111951,16359,243776,68671,E02003892
16360,143169,16360,188696,68540,E02003938
16361,145518,16361,225046,68368,E02003893
16362,113479,16362,249002,68289,E02004235
16363,113398,16363,288387,68006,E02004218
16364,111964,16364,218647,67759,E02003893
16365,112029,16365,240389,67627,E02003898
16366,140774,16366,274042,67303,E02004217
16367,113233,16367,291653,67302,E02003154
16368,145757,16368,206148,67219,E02003942
16369,143192,16369,254426,67124,E02004234
16370,147639,16370,244377,67000,E02004235
16371,140773,16371,206259,66956,E02003942
16372,142958,16372,206708,66854,E02003942
16373,111914,16373,203790,66850,E02003940
16374,138369,16374,290800,66703,E02003156
16375,139091,16375,207444,66560,E02003941
16376,113203,16376,283499,66419,E02004219
16377,142641,16377,277434,66323,E02004190
16378,147493,16378,280151,66266,E02004219
16379,140644,16379,291975,66148,E02003155
16380,136562,16380,273780,66097,E02004217
16381,140897,16381,187350,65893,E02003953
16382,140743,16382,291800,65891,E02003155
16383,136602,16383,291726,65786,E02003155
16384,136659,16384,289088,65688,E02003156
16385,113231,16385,291674,65604,E02003155
16386,112030,16386,238907,65590,E02003898
16387,140092,16387,290487,65212,E02003157
16388,113240,16388,289354,65106,E02006840
16389,140745,16389,289971,65025,E02006840
16390,142669,16390,291238,64968,E02003157
16391,111901,16391,196810,64896,E02003956
16392,140629,16392,292565,64888,E02003159
16393,144290,16393,221695,64842,E02003895
16394,140477,16394,231328,64786,E02003898
16395,138047,16395,291729,64690,E02003159
16396,140838,16396,224279,64648,E02003896
16397,140347,16397,225836,64343,E02003895
16398,142287,16398,292424,64239,E02003163
16399,140063,16399,290495,64157,E02006840
16400,145755,16400,203910,64130,E02003940
16401,137304,16401,293174,64116,E02003163
16402,136862,16402,190962,63221,E02003953
16403,140232,16403,218108,63193,E02003895
16404,113465,16404,286567,63175,E02004192
16405,113262,16405,254335,63058,E02004189
16406,141237,16406,289641,62739,E02006840
16407,111975,16407,229066,62677,E02003895
16408,140512,16408,242590,62470,E02003897
16409,113394,16409,278515,62342,E02004194
16410,136869,16410,183635,62121,E02003952
16411,136384,16411,181820,61646,E02003955
16412,113493,16412,250831,61501,E02004189
16413,136312,16413,181262,61395,E02003955
16414,138773,16414,287233,61393,E02003166
16415,113418,16415,247153,61384,E02003124
16416,142361,16416,288696,61305,E02003165
16417,139289,16417,249848,61291,E02003122
16418,113388,16418,282965,61285,E02004192
16419,147079,16419,184854,61245,E02003952
16420,140749,16420,288666,61173,E02003165
16421,143305,16421,249434,60993,E02003123
16422,143172,16422,181957,60902,E02003955
16423,143311,16423,248636,60852,E02003123
16424,137257,16424,237636,60660,E02003898
16425,138772,16425,288688,60424,E02003167
16426,113234,16426,280205,60320,E02004191
16427,144292,16427,225451,60295,E02003901
16428,142952,16428,198739,60188,E02003956
16429,145103,16429,286321,60140,E02003166
16430,140784,16430,246916,60103,E02003124
16431,146534,16431,281037,60103,E02004191
16432,143475,16432,247326,60070,E02003124
16433,136648,16433,288022,60069,E02003168
16434,137647,16434,270019,60051,E02004190
16435,142241,16435,210063,60002,E02003957
16436,139093,16436,211614,59827,E02003957
16437,113409,16437,260645,59812,E02004190
16438,132215,16438,247960,59784,E02003124
16439,142545,16439,245766,59673,E02003125
16440,145653,16440,246287,59604,E02003127
16441,143306,16441,250760,59597,E02003126
16442,111972,16442,241134,59177,E02003897
16443,142954,16443,207975,59106,E02003957
16444,136957,16444,242364,58990,E02003899
16445,140425,16445,249912,58990,E02003126
16446,143165,16446,201632,58990,E02003957
16447,142364,16447,287793,58942,E02003168
16448,113483,16448,245493,58912,E02003127
16449,145658,16449,246907,58905,E02003128
16450,145655,16450,245406,58853,E02003127
16451,145965,16451,191644,58848,E02003953
16452,111966,16452,242052,58646,E02003899
16453,139604,16453,245360,58490,E02003127
16454,145561,16454,228077,58380,E02003901
16455,143308,16455,251170,58265,E02003131
16456,143309,16456,248852,58257,E02003129
16457,140676,16457,244560,58247,E02003130
16458,112034,16458,242518,58214,E02003900
16459,145654,16459,244792,58197,E02003130
16460,111880,16460,178720,58109,E02003905
16461,142712,16461,205089,58090,E02003957
16462,142443,16462,250262,58026,E02003131
16463,144570,16463,223413,58016,E02003901
16464,141198,16464,195242,58012,E02003956
16465,143307,16465,248254,57986,E02003129
16466,113216,16466,288217,57972,E02003169
16467,143312,16467,249478,57873,E02003133
16468,139795,16468,257919,57694,E02004189
16469,135348,16469,244292,57627,E02003130
16470,113297,16470,247172,57546,E02003132
16471,138963,16471,197010,57407,E02003956
16472,143310,16472,245318,57389,E02003135
16473,139710,16473,246114,57322,E02003134
16474,111982,16474,235650,57309,E02003898
16475,141232,16475,250393,57207,E02003131
16476,142639,16476,284797,57202,E02004192
16477,139089,16477,214152,57051,E02003901
16478,142688,16478,253687,57037,E02003136
16479,137076,16479,201722,57016,E02003957
16480,142788,16480,252680,56993,E02003140
16481,113416,16481,249020,56956,E02003137
16482,142849,16482,246946,56952,E02003132
16483,140730,16483,245330,56742,E02003135
16484,142652,16484,272801,56737,E02004194
16485,144385,16485,245150,56582,E02003135
16486,113254,16486,263571,56477,E02004193
16487,137963,16487,264143,56456,E02004193
16488,143474,16488,255295,56432,E02003139
16489,143412,16489,262465,56408,E02004193
16490,140318,16490,189189,56384,E02003953
16491,142707,16491,278505,56367,E02004194
16492,145652,16492,245994,56360,E02003141
16493,135853,16493,250172,56317,E02003142
16494,147277,16494,253643,56316,E02003140
16495,113190,16495,292349,56315,E02003170
16496,143067,16496,255589,56292,E02003139
16497,137876,16497,253869,56274,E02003140
16498,139955,16498,182680,56235,E02003905
16499,146710,16499,248128,56164,E02003138
16500,146673,16500,248157,56152,E02003138
16501,145104,16501,288816,56123,E02003169
16502,113255,16502,263196,56111,E02004193
16503,113276,16503,245488,56071,E02003141
16504,111899,16504,196244,55940,E02003958
16505,113278,16505,250221,55909,E02003142
16506,113331,16506,267680,55886,E02004190
16507,143892,16507,245277,55719,E02003147
16508,113390,16508,292813,55715,E02003170
16509,113298,16509,249442,55645,E02003142
16510,111969,16510,243097,55456,E02003903
16511,143473,16511,254684,55412,E02003143
16512,111968,16512,243694,55403,E02003902
16513,113328,16513,255573,55397,E02003143
16514,144844,16514,246812,55277,E02003150
16515,136892,16515,292025,55229,E02003171
16516,144843,16516,246105,55228,E02003145
16517,140768,16517,291807,55140,E02003171
16518,142955,16518,220280,55131,E02003901
16519,146097,16519,248292,54995,E02003148
16520,143615,16520,249048,54948,E02003146
16521,144188,16521,247475,54923,E02003150
16522,140332,16522,196425,54872,E02003958
16523,143891,16523,245043,54857,E02003147
16524,140785,16524,247139,54806,E02003150
16525,140764,16525,245475,54740,E02003147
16526,140726,16526,248501,54605,E02003148
16527,143827,16527,246438,54572,E02003150
16528,113485,16528,247164,54521,E02003148
16529,143476,16529,249619,54520,E02003149
16530,141622,16530,239882,54467,E02003903
16531,141616,16531,208063,54390,E02003960
16532,145656,16532,245263,54274,E02003147
16533,113417,16533,247280,54152,E02003150
16534,140342,16534,231900,53926,E02003898
16535,140020,16535,226006,53882,E02003901
16536,111864,16536,178814,53878,E02003906
16537,143893,16537,251286,53866,E02003153
16538,142553,16538,175979,53757,E02003906
16539,145907,16539,253908,53744,E02003151
16540,142389,16540,194192,53732,E02003958
16541,139954,16541,246448,53710,E02003150
16542,141710,16542,202560,53692,E02003961
16543,144933,16543,252227,53566,E02003151
16544,136380,16544,250275,53419,E02003152
16545,140465,16545,203728,53371,E02003961
16546,137758,16546,206355,53289,E02003959
16547,143176,16547,206420,53237,E02003959
16548,138310,16548,253171,53114,E02003151
16549,113249,16549,263809,53064,E02004196
16550,136318,16550,202898,52842,E02003963
16551,143826,16551,251875,52680,E02003153
16552,139299,16552,249836,52472,E02003152
16553,140334,16553,242315,52414,E02003903
16554,136760,16554,204127,52275,E02003961
16555,142850,16555,202617,52246,E02003963
16556,113478,16556,255213,52016,E02004197
16557,111984,16557,200867,51883,E02003963
16558,137402,16558,199804,51869,E02003958
16559,142239,16559,212045,51851,E02003960
16560,113335,16560,265666,51771,E02004196
16561,136635,16561,257422,51595,E02004196
16562,142953,16562,221347,51347,E02003904
16563,111960,16563,242985,51275,E02003903
16564,141624,16564,288498,51185,E02004192
16565,140468,16565,189492,50977,E02003905
16566,141284,16566,280431,50958,E02004192
16567,142304,16567,173873,50940,E02003907
16568,140761,16568,286451,50886,E02004195
16569,142959,16569,212626,50745,E02003901
16570,142242,16570,171754,50651,E02003907
16571,140466,16571,191719,50203,E02003905
16572,146254,16572,261462,50160,E02004196
16573,111871,16573,184764,49967,E02003905
16574,144896,16574,252770,49573,E02004197
16575,113207,16575,272142,48834,E02004194
16576,141286,16576,285865,48524,E02004199
16577,137664,16577,255182,48384,E02004197
16578,140467,16578,193341,48384,E02003964
16579,141287,16579,276992,48323,E02004194
16580,143171,16580,189839,47988,E02003912
16581,138631,16581,269402,47703,E02004196
16582,142303,16582,180772,47669,E02003911
16583,136597,16583,171701,47476,E02003907
16584,142305,16584,173421,46070,E02003907
16585,141709,16585,201499,45818,E02003964
16586,111990,16586,182246,45571,E02003909
16587,137258,16587,182940,45531,E02003908
16588,142668,16588,192832,45302,E02003912
16589,143441,16589,166203,45188,E02003918
16590,138671,16590,183793,45118,E02003908
16591,139960,16591,181066,44880,E02003909
16592,111875,16592,182036,44712,E02003910
16593,142807,16593,178295,44681,E02003909
16594,113205,16594,274059,44616,E02004198
16595,142789,16595,175029,44230,E02003911
16596,143448,16596,166988,44078,E02003918
16597,144070,16597,272356,43829,E02004198
16598,111841,16598,170483,43551,E02003919
16599,144074,16599,267795,43181,E02004200
16600,113223,16600,280318,42925,E02004199
16601,144073,16601,275496,42625,E02004199
16602,111861,16602,181773,42534,E02003911
16603,144060,16603,170067,42441,E02003919
16604,111840,16604,173105,42151,E02003921
16605,143443,16605,167733,42019,E02003922
16606,111882,16606,199896,41895,E02003964
16607,136831,16607,169889,41667,E02003920
16608,136881,16608,169821,41608,E02003920
16609,143444,16609,165269,40965,E02003923
16610,142549,16610,162572,40853,E02003924
16611,145077,16611,176142,40609,E02003913
16612,143447,16612,164233,40549,E02003924
16613,143446,16613,165485,40448,E02003923
16614,137468,16614,151305,40075,E02003943
16615,111800,16615,151234,40066,E02003943
16616,140781,16616,163921,39934,E02003924
16617,145078,16617,171863,39896,E02003921
16618,140782,16618,164342,39865,E02003924
16619,113399,16619,270800,39785,E02004200
16620,140763,16620,165021,39659,E02003925
16621,140469,16621,191573,39601,E02003912
16622,136598,16622,164696,39439,E02003925
16623,111872,16623,179390,39322,E02003911
16624,142144,16624,159083,39265,E02003944
16625,137662,16625,273387,39106,E02004200
16626,111863,16626,177275,39035,E02003913
16627,143445,16627,168922,38881,E02003922
16628,140741,16628,163778,38726,E02003924
16629,143099,16629,152821,38043,E02003945
16630,140790,16630,166299,37840,E02003925
16631,143873,16631,175566,37829,E02003927
16632,136523,16632,156671,37497,E02003944
16633,111846,16633,160745,37379,E02003946
16634,111851,16634,173188,37047,E02003926
16635,111849,16635,156030,37009,E02003944
16636,143016,16636,149248,36759,E02003945
16637,111818,16637,180411,36364,E02003913
16638,143971,16638,164119,35648,E02003926
16639,142957,16639,155312,35292,E02003946
16640,142662,16640,187210,34976,E02003912
16641,139073,16641,177616,34560,E02003914
16642,143170,16642,176603,34375,E02003927
16643,140670,16643,138220,34312,E02003947
16644,111791,16644,145215,34175,E02003947
16645,143874,16645,160245,34122,E02003926
16646,143980,16646,170290,33885,E02003926
16647,111988,16647,180918,33861,E02003913
16648,143778,16648,184617,33287,E02003912
16649,137466,16649,151348,33098,E02003947
16650,140328,16650,180114,33092,E02003915
16651,140775,16651,179313,32381,E02003917
16652,144059,16652,179017,32375,E02003917
16653,144061,16653,180491,32156,E02003916
16654,111978,16654,180098,31992,E02003917
16655,111996,16655,145381,31787,E02003947
16656,140837,16656,148209,31728,E02003948
16657,142444,16657,136822,31413,E02003950
16658,143977,16658,160688,31315,E02003926
16659,136879,16659,155482,31301,E02003946
16660,140778,16660,147311,31113,E02003948
16661,111794,16661,145770,30974,E02003948
16662,142238,16662,146506,30857,E02003948
16663,111792,16663,152421,30822,E02003946
16664,144004,16664,167741,30733,E02003926
16665,144003,16665,166132,30322,E02003929
16666,143998,16666,163631,30196,E02003929
16667,142240,16667,146447,29789,E02003951
16668,111998,16668,147049,29760,E02003949
16669,143168,16669,172834,29324,E02003927
16670,111813,16670,158480,29286,E02003929
16671,142243,16671,146259,29244,E02003951
16672,111826,16672,168512,28441,E02003927
16673,112002,16673,177864,28349,E02003927
16674,143967,16674,161695,28217,E02003929
16675,143994,16675,165989,27808,E02003928
16676,140027,16676,166437,27332,E02003928
16677,137616,16677,166031,26757,E02003928
16678,143442,16678,146903,26603,E02003951
16679,143996,16679,163180,26466,E02003929
16680,144894,16680,136274,26086,E02003950
16681,136269,16681,141014,25611,E02003947
16682,140635,16682,176303,25033,E02003930
16683,111803,16683,138531,24203,E02003950
16684,143975,16684,170093,24131,E02003930
16685,143972,16685,167844,21374,E02003930
16686,140642,16686,179123,21146,E02003930
16687,143992,16687,167822,18912,E02003930
16688,140630,16688,178105,18063,E02003930
16689,140632,16689,172052,15223,E02003930
16690,143985,16690,170653,12574,E02003930
16691,5443725P,16691,318528,694042,
16692,5444128P,16692,317348,697648,
16693,5444020P,16693,318412,693358,
16694,5443423P,16694,314270,694520,
16695,5443326P,16695,313602,683259,
16696,5443628P,16696,308087,683473,
16697,5443520P,16697,314154,694089,
16698,5442923P,16698,311482,687842,
16699,5442826P,16699,309768,686551,
16700,5443229P,16700,314981,690079,
16701,5443024P,16701,310617,689621,
16702,5502020P,16702,296661,660777,
16703,5501822P,16703,302694,664062,
16704,5502225P,16704,303596,667077,
16705,5501423P,16705,305518,667889,
16706,5501326P,16706,306255,667955,
16707,5501628P,16707,302181,663337,
16708,5501520P,16708,307304,666908,
16709,5501024P,16709,305111,668473,
16710,5500826P,16710,306383,666617,
16711,5501229P,16711,306871,668306,
16712,5501121P,16712,305777,667753,
16713,5500621P,16713,309005,667945,
16714,5500729P,16714,310689,667017,
16715,5500427P,16715,304436,665059,
16716,5500524P,16716,308545,667691,
16717,5500028P,16717,306889,669594,
16718,5500222P,16718,298890,662480,
16719,5500125P,16719,298890,662480,
16720,5480434P,16720,351252,716577,
16721,5447224P,16721,310401,688426,
16722,5101620P,16722,269518,842118,
16723,5102626P,16723,280124,828874,
16724,5101328P,16724,311421,968023,
16725,5101220P,16725,333883,945036,
16726,5101522P,16726,324109,954544,
16727,5101425P,16727,312228,968353,
16728,5100925P,16728,324884,935969,
16729,5100720P,16729,334772,961232,
16730,5101123P,16730,296881,964908,
16731,5101026P,16731,310825,968438,
16732,5100429P,16732,324441,972797,
16733,5100321P,16733,319580,967520,
16734,5100623P,16734,313226,959746,
16735,5100526P,16735,315855,929508,
16736,5100224P,16736,334860,972173,
16737,5100127P,16737,323944,962471,
16738,1070231P,16738,304767,859295,
16739,1070029P,16739,263827,668847,
16740,1004620P,16740,295693,577313,
16741,1004611P,16741,253277,672885,
16742,1004662P,16742,139111,721996,
16743,5114322P,16743,260816,859588,
16744,5114225P,16744,264891,869751,
16745,5114721P,16745,264682,848458,
16746,5114624P,16746,254654,859870,
16747,5113628P,16747,265680,869817,
16748,5113520P,16748,201939,891970,
16749,5114128P,16749,278791,867597,
16750,5113725P,16750,186609,890009,
16751,5113229P,16751,171053,842014,
16752,5113024P,16752,202949,907735,
16753,5113423P,16753,269841,855145,
16754,5113326P,16754,264361,873585,
16755,5110823P,16755,302773,915732,
16756,5110726P,16756,290380,903743,
16757,5112729P,16757,259132,891004,
16758,5111226P,16758,248029,857952,
16759,5110327P,16759,259244,956904,
16760,5110220P,16760,270532,961922,
16761,5110629P,16761,278880,889961,
16762,5109728P,16762,209646,921741,
16763,5110122P,16763,287562,965635,
16764,5109922P,16764,258572,906408,
16765,5108721P,16765,249660,900391,
16766,5108624P,16766,273587,903965,
16767,5108829P,16767,215163,943956,
