Date,OriginalCases
2020-09-11,32.79718126863916
2020-09-12,57.60257026454094
2020-09-13,86.04735785947614
2020-09-14,109.75643523314523
2020-09-15,125.72701982576356
2020-09-16,138.83827715384206
2020-09-17,172.9984054723962
2020-09-18,242.92112130785526
2020-09-19,350.8341211954834
2020-09-20,477.0978852142504
2020-09-21,584.8547672110757
2020-09-22,654.1896318747697
2020-09-23,690.8554190212517
2020-09-24,727.9224384973654
2020-09-25,788.1214494796756
2020-09-26,879.5601595728459
2020-09-27,988.9225614063683
2020-09-28,1084.3923622392972
2020-09-29,1145.000795388775
2020-09-30,1167.4328984293722
2020-10-01,1160.5427993562214
2020-10-02,1130.5404564288126
2020-10-03,1081.1137114210442
2020-10-04,1024.7251947595835
2020-10-05,977.7984304730829
2020-10-06,948.3618944323066
2020-10-07,933.2900477505444
2020-10-08,925.6762760254861
2020-10-09,921.5158107722687
2020-10-10,915.4533380000132
2020-10-11,907.792791152032
2020-10-12,900.9409925120965
2020-10-13,896.5844388265418
2020-10-14,896.6694112769889
2020-10-15,904.1274752311234
2020-10-16,924.6448401324068
2020-10-17,956.1892948566986
2020-10-18,993.0925423175224
2020-10-19,1024.6345646962507
2020-10-20,1045.154863745928
2020-10-21,1058.6247001043034
2020-10-22,1072.0332429000207
2020-10-23,1096.9490067955267
2020-10-24,1134.4505011195154
2020-10-25,1178.2840614265835
2020-10-26,1215.4849967392852
2020-10-27,1240.5652094346658
2020-10-28,1259.4991556444947
2020-10-29,1283.0306113691945
2020-10-30,1327.9314695858832
2020-10-31,1397.5871946325394
2020-11-01,1480.5916029701277
2020-11-02,1552.824876033139
2020-11-03,1598.14528171357
2020-11-04,1613.0384616796996
2020-11-05,1596.6220883662247
2020-11-06,1549.0708361441993
2020-11-07,1473.3127212834859
2020-11-08,1386.0685696542782
2020-11-09,1312.7148814176182
2020-11-10,1265.512787654122
2020-11-11,1240.1042249203408
2020-11-12,1220.700263302579
2020-11-13,1194.5288345676722
2020-11-14,1155.000193223689
2020-11-15,1108.2065484885222
2020-11-16,1067.9924307000788
2020-11-17,1041.5593862234837
2020-11-18,1028.0974823495833
2020-11-19,1016.7228608601893
2020-11-20,1001.6171433762056
2020-11-21,978.5672231517982
2020-11-22,951.1744707752638
2020-11-23,927.4382995791941
2020-11-24,913.1092571444487
2020-11-25,910.870673884464
2020-11-26,917.6043647358091
2020-11-27,938.9096563489061
2020-11-28,971.9996929853612
2020-11-29,1009.6416240477388
2020-11-30,1040.6753490477174
2020-12-01,1062.0929228939497
2020-12-02,1083.3076443680977
2020-12-03,1121.4248917627137
2020-12-04,1198.1932125985345
2020-12-05,1317.311316868675
2020-12-06,1457.4992534791138
2020-12-07,1577.8918045747564
2020-12-08,1654.9838303438016
2020-12-09,1691.5025767205411
2020-12-10,1701.4793223876015
2020-12-11,1698.8572800248269
2020-12-12,1691.3307137187553
2020-12-13,1682.8839383076343
2020-12-14,1675.5448209195906
2020-12-15,1673.3187952059104
2020-12-16,1684.6119785177802
2020-12-17,1721.7062054572825
2020-12-18,1800.664967310118
2020-12-19,1923.1953151879616
2020-12-20,2065.149605411799
2020-12-21,2184.876988877719
2020-12-22,2263.051553274478
2020-12-23,2312.9654623362208
2020-12-24,2363.004969714155
2020-12-25,2445.1951140613824
2020-12-26,2571.9208655482953
2020-12-27,2723.010666414986
2020-12-28,2854.2934201502057
2020-12-29,2937.200324710633
2020-12-30,2967.219924647962
2020-12-31,2948.269195268268
2021-01-01,2883.244864391829
2021-01-02,2779.6805831635606
2021-01-03,2661.8456303667776
2021-01-04,2564.1725862312464
2021-01-05,2499.950173984022
2021-01-06,2454.022440443664
2021-01-07,2395.0799823204748
2021-01-08,2290.218579152267
2021-01-09,2128.6182918984437
2021-01-10,1939.5225045827212
2021-01-11,1778.5826361427175
2021-01-12,1673.564474884793
2021-01-13,1612.2177733423232
2021-01-14,1558.7469874952005
2021-01-15,1480.4099340842754
2021-01-16,1361.4000274996536
2021-01-17,1220.7174988480313
2021-01-18,1099.731674191651
2021-01-19,1020.7480170189598
2021-01-20,979.1701051291747
2021-01-21,954.1658998445872
2021-01-22,921.4269056102434
2021-01-23,872.5544017514235
2021-01-24,814.6302474813151
2021-01-25,764.6819282148668
2021-01-26,731.7867294983607
2021-01-27,715.5404774952561
2021-01-28,704.2187832512132
2021-01-29,689.4841507705725
2021-01-30,667.5601628674402
2021-01-31,642.3960324028515
2021-02-01,621.3938623672541
2021-02-02,606.790599348731
2021-02-03,596.1104439596933
2021-02-04,581.7261133944652
2021-02-05,551.9972648952132
2021-02-06,506.78066870015874
2021-02-07,454.3960874940282
2021-02-08,410.08944162055116
2021-02-09,381.2349808402342
2021-02-10,366.28878099435656
2021-02-11,358.0991057048748
2021-02-12,344.7476175548955
2021-02-13,324.4833120182393
2021-02-14,301.08423115427223
2021-02-15,281.4052225413592
2021-02-16,268.10432214647903
2021-02-17,260.39394352275787
2021-02-18,255.74640930780313
2021-02-19,247.27144328753843
2021-02-20,234.3110669810019
2021-02-21,219.48891540313508
2021-02-22,207.1009032950698
2021-02-23,198.81926556819002
2021-02-24,194.8059161578754
2021-02-25,194.86701586853792
2021-02-26,195.18485361872283
2021-02-27,195.6540635649195
2021-02-28,196.6447038124435
2021-03-01,197.90459985725923
2021-03-02,198.36905773124303
2021-03-03,196.52769505455197
2021-03-04,192.07158255097414
2021-03-05,181.8419987029486
2021-03-06,165.6173675265595
2021-03-07,146.86819316778625
2021-03-08,131.036406489587
2021-03-09,120.66425900246041
2021-03-10,116.29606343738561
2021-03-11,115.26507071368466
2021-03-12,114.66591007541639
2021-03-13,113.78408077676389
2021-03-14,113.03741914023513
2021-03-15,112.657811473447
2021-03-16,112.08030482012414
2021-03-17,110.54415638626651
2021-03-18,108.04562600681798
2021-03-19,101.25676523604866
2021-03-20,90.39491590643586
2021-03-21,77.98312485449951
2021-03-22,67.61370233087945
2021-03-23,60.73733127117397
2021-03-24,57.24756434913739
2021-03-25,56.30041064320147
2021-03-26,53.59675766797593
2021-03-27,49.15958422367314
2021-03-28,44.12411315751462
2021-03-29,39.93812001510376
2021-03-30,37.138056304105966
2021-03-31,35.946679460585365
2021-04-01,36.816135223413504
2021-04-02,37.56990392534836
2021-04-03,38.573897504285824
2021-04-04,39.91291659748893
2021-04-05,41.19204109108647
2021-04-06,41.96597718683061
2021-04-07,42.19658370458416
2021-04-08,41.85292160196045
2021-04-09,40.85351021817775
2021-04-10,39.20997051933203
2021-04-11,37.4189704330942
2021-04-12,35.998799492507764
2021-04-13,34.98474827480681
2021-04-14,34.147344899243535
2021-04-15,35.119160270851324
2021-04-16,36.95297245816425
2021-04-17,39.6152569759568
2021-04-18,42.78631394109099
2021-04-19,45.54444447418871
2021-04-20,47.2835398667107
2021-04-21,48.309502008278166
2021-04-22,48.96860754795807
2021-04-23,48.842234255938806
2021-04-24,48.45607604688691
